business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_description,inspection_year,inspection_month,inspection_day
2733,94111.0,37.794563000000004,-122.40376599999999,85.0,103124.0,1.0,2019,3,20
874,94109.0,37.792093,-122.421024,94.0,103144.0,2.0,2016,10,12
6015,94133.0,37.802918,-122.412494,96.0,103124.0,1.0,2019,4,5
67063,94102.0,37.789118,-122.409048,92.0,103123.0,1.0,2018,5,2
999,94110.0,37.756997,-122.420534,77.0,103142.0,1.0,2017,7,14
68763,94103.0,37.785014000000004,-122.40664,88.0,103154.0,1.0,2017,12,11
691,94123.0,37.796893,-122.436847,80.0,103133.0,1.0,2017,9,25
5997,94132.0,37.730576,-122.47588,98.0,103149.0,1.0,2018,1,2
884,94133.0,37.796463,-122.405224,90.0,103133.0,1.0,2018,12,5
25151,94102.0,37.7877,-122.408345,94.0,103154.0,1.0,2017,3,8
28843,94105.0,37.788727,-122.398288,92.0,103150.0,4.0,2017,3,3
65181,94114.0,37.760773,-122.43638899999999,96.0,103154.0,1.0,2018,3,22
4449,94110.0,37.741316999999995,-122.42268700000001,83.0,103144.0,2.0,2019,1,28
3403,94102.0,37.788188,-122.40928400000001,89.0,103109.0,1.0,2017,4,28
18120,94105.0,37.787127000000005,-122.400201,96.0,103144.0,2.0,2016,12,14
7461,94115.0,37.788708,-122.435704,98.0,103144.0,2.0,2018,2,6
64454,94105.0,37.787925,-122.400953,94.0,103147.0,4.0,2016,12,14
39708,94105.0,37.792663,-122.392403,81.0,103120.0,3.0,2019,1,16
14577,94102.0,37.783249,-122.414065,79.0,103150.0,4.0,2017,4,10
379,94134.0,37.727468,-122.403582,77.0,103120.0,3.0,2018,3,28
34102,94112.0,37.71444,-122.43683500000002,90.0,103120.0,3.0,2016,10,7
2659,94110.0,37.739048,-122.41601899999999,79.0,103157.0,2.0,2017,3,6
67330,94122.0,37.763891,-122.468805,85.0,103149.0,1.0,2019,4,8
59215,94108.0,37.795675,-122.405098,96.0,103139.0,3.0,2017,1,3
35199,94134.0,37.729254,-122.40426000000001,80.0,103132.0,3.0,2018,2,1
5118,94116.0,37.742948,-122.47873200000001,96.0,103142.0,1.0,2018,5,16
32671,94110.0,37.752512,-122.41510900000002,75.0,103156.0,2.0,2018,5,8
2659,94110.0,37.739048,-122.41601899999999,81.0,103132.0,3.0,2017,10,16
2548,94118.0,37.786564,-122.45188700000001,85.0,103154.0,1.0,2017,10,30
3571,94104.0,37.791714,-122.40083500000001,88.0,103139.0,3.0,2019,4,9
665,94123.0,37.799217999999996,-122.43251699999999,89.0,103149.0,1.0,2017,11,27
7598,94124.0,37.744984,-122.404059,94.0,103134.0,1.0,2018,10,29
68998,94118.0,37.7828,-122.463274,94.0,103144.0,2.0,2018,10,26
3963,94105.0,37.790363,-122.393022,76.0,103103.0,3.0,2017,2,3
27799,94103.0,37.784848,-122.406892,84.0,103154.0,1.0,2017,4,7
256,94112.0,37.727983,-122.432101,96.0,103154.0,1.0,2016,10,19
4650,94121.0,37.776243,-122.48523899999999,84.0,103120.0,3.0,2018,3,15
3674,94109.0,37.789457,-122.42203400000001,70.0,103102.0,1.0,2017,7,31
38442,94115.0,37.786578000000006,-122.440096,71.0,103144.0,2.0,2019,4,30
64835,94115.0,37.789404,-122.433954,86.0,103118.0,1.0,2017,12,11
5925,94112.0,37.727337,-122.45245,94.0,103119.0,4.0,2017,9,20
36786,94108.0,37.790924,-122.404094,82.0,103157.0,2.0,2017,2,8
5817,94132.0,37.730637,-122.4861,94.0,103120.0,3.0,2017,10,3
2145,94107.0,37.778657,-122.39700900000001,87.0,103103.0,3.0,2018,5,17
60544,94131.0,37.73473,-122.433823,96.0,103156.0,2.0,2017,4,13
65580,94111.0,37.794576,-122.396643,83.0,103153.0,3.0,2017,9,18
63156,94114.0,37.760733,-122.436848,81.0,103109.0,1.0,2017,8,2
61861,94103.0,37.772264,-122.407339,60.0,103114.0,1.0,2017,1,30
4864,94110.0,37.759174,-122.41906599999999,83.0,103133.0,1.0,2018,6,14
3429,94133.0,37.805758000000004,-122.412774,92.0,103154.0,1.0,2017,11,21
66418,94121.0,37.780348,-122.480861,73.0,103103.0,3.0,2019,1,17
69118,94133.0,37.797744,-122.40748799999999,87.0,103119.0,4.0,2017,11,28
1426,94112.0,37.726116999999995,-122.43381699999999,71.0,103133.0,1.0,2017,11,29
5940,94133.0,37.801278,-122.41038400000001,73.0,103154.0,1.0,2018,10,3
1926,94121.0,37.782971,-122.496324,92.0,103124.0,1.0,2018,9,19
38202,94134.0,37.727897999999996,-122.403751,76.0,103138.0,3.0,2017,9,12
551,94121.0,37.782107,-122.483631,90.0,103139.0,3.0,2018,6,12
33712,94108.0,37.793597999999996,-122.406097,71.0,103139.0,3.0,2018,8,17
3825,94114.0,37.761918,-122.435135,90.0,103124.0,1.0,2018,7,24
5889,94110.0,37.75962,-122.414674,98.0,103161.0,1.0,2019,3,19
64843,94117.0,37.771698,-122.433903,88.0,103144.0,2.0,2018,5,2
3252,94112.0,37.718359,-122.439655,92.0,103149.0,1.0,2017,5,4
2619,94117.0,37.765538,-122.44988700000002,82.0,103157.0,2.0,2019,2,7
2336,94109.0,37.790645,-122.42076499999999,92.0,103133.0,1.0,2018,10,25
1289,94114.0,37.758132,-122.43561399999999,85.0,103157.0,2.0,2017,8,22
65283,94102.0,37.784884000000005,-122.409425,90.0,103154.0,1.0,2018,3,2
32671,94110.0,37.752512,-122.41510900000002,86.0,103131.0,1.0,2017,9,20
4683,94112.0,37.724778,-122.460205,92.0,103144.0,2.0,2017,3,28
320,94109.0,37.786545000000004,-122.419894,77.0,103145.0,3.0,2017,10,4
670,94123.0,37.801334000000004,-122.42490500000001,86.0,103156.0,2.0,2017,10,23
18606,94115.0,37.782764,-122.43263400000001,83.0,103138.0,3.0,2017,2,13
32736,94102.0,37.789664,-122.40872399999999,90.0,103161.0,1.0,2018,3,19
64682,94102.0,37.773928000000005,-122.42419,85.0,103103.0,3.0,2018,11,14
13427,94132.0,37.711185,-122.46779,98.0,103144.0,2.0,2017,3,29
1932,94118.0,37.781138,-122.463931,83.0,103144.0,2.0,2018,10,31
61206,94117.0,37.771782,-122.433435,84.0,103154.0,1.0,2018,10,1
1442,94133.0,37.807155,-122.419004,94.0,103153.0,3.0,2018,6,7
5880,94133.0,37.804368,-122.41161699999999,96.0,103149.0,1.0,2018,9,28
66637,94115.0,37.786229,-122.43998400000001,86.0,103138.0,3.0,2016,11,30
4692,94115.0,37.785717,-122.433121,98.0,103139.0,3.0,2019,1,2
69016,94109.0,37.785635,-122.41477900000001,76.0,103142.0,1.0,2019,2,27
36571,94121.0,37.781558000000004,-122.493393,85.0,103139.0,3.0,2017,8,18
65852,94110.0,37.744324,-122.420831,94.0,103129.0,4.0,2019,1,7
71232,94108.0,37.794034,-122.40679399999999,69.0,103149.0,1.0,2018,12,18
4614,94133.0,37.796973,-122.40850400000001,75.0,103144.0,2.0,2017,11,29
5926,94134.0,37.732518,-122.411648,98.0,103144.0,2.0,2019,2,4
1788,94134.0,37.711323,-122.393371,92.0,103144.0,2.0,2019,2,11
1724,94115.0,37.786497999999995,-122.430283,77.0,103102.0,1.0,2018,5,7
3237,94122.0,37.763273999999996,-122.483179,74.0,103142.0,1.0,2018,5,22
61494,94124.0,37.731902000000005,-122.391576,78.0,103130.0,4.0,2016,11,29
36786,94108.0,37.790924,-122.404094,87.0,103147.0,4.0,2019,4,4
3895,94133.0,37.803984,-122.415453,84.0,103139.0,3.0,2019,4,22
65057,94123.0,37.797238,-122.434533,80.0,103131.0,1.0,2017,7,5
29950,94133.0,37.802479,-122.41123400000001,96.0,103153.0,3.0,2016,12,27
66361,94118.0,37.782953000000006,-122.4637,68.0,103109.0,1.0,2017,3,20
68249,94105.0,37.794346999999995,-122.39493200000001,85.0,103133.0,1.0,2019,3,11
2596,94121.0,37.780297999999995,-122.482022,85.0,103102.0,1.0,2018,10,23
68104,94103.0,37.783840999999995,-122.403325,88.0,103142.0,1.0,2019,3,13
1963,94127.0,37.740456,-122.466108,92.0,103142.0,1.0,2017,11,1
37350,94103.0,37.785385999999995,-122.403723,96.0,103144.0,2.0,2018,1,11
88,94107.0,37.765003,-122.39808400000001,84.0,103105.0,3.0,2018,6,19
67371,94122.0,37.760318,-122.466321,80.0,103119.0,4.0,2018,3,8
1764,94115.0,37.787553,-122.433574,86.0,103124.0,1.0,2019,3,4
3420,94124.0,37.742331,-122.405736,98.0,103145.0,3.0,2018,10,30
1339,94131.0,37.734483000000004,-122.43368000000001,80.0,103157.0,2.0,2017,8,22
61460,94107.0,37.762493,-122.39707299999999,87.0,103133.0,1.0,2018,10,12
1452,94103.0,37.771538,-122.414372,87.0,103139.0,3.0,2017,1,9
62550,94102.0,37.785647999999995,-122.409497,96.0,103129.0,4.0,2019,4,12
6962,94133.0,37.796303,-122.408354,69.0,103142.0,1.0,2019,4,30
3048,94109.0,37.790324,-122.42066399999999,83.0,103142.0,1.0,2017,11,20
63763,94110.0,37.748813,-122.42156899999999,77.0,103142.0,1.0,2018,11,29
32925,94110.0,37.752072999999996,-122.42093899999999,82.0,103124.0,1.0,2018,12,5
59777,94115.0,37.787344,-122.446725,96.0,103124.0,1.0,2019,3,20
33865,94122.0,37.758941,-122.48591,94.0,103144.0,2.0,2017,1,12
37234,94114.0,37.766667,-122.428894,91.0,103103.0,3.0,2017,7,20
1726,94112.0,37.728978999999995,-122.431008,92.0,103150.0,4.0,2018,2,2
5786,94123.0,37.796977000000005,-122.43596799999999,94.0,103133.0,1.0,2017,10,3
3206,94121.0,37.782068,-122.48443200000001,72.0,103109.0,1.0,2018,10,3
27790,94102.0,37.781454,-122.420644,96.0,103131.0,1.0,2018,7,13
379,94134.0,37.727468,-122.403582,82.0,103103.0,3.0,2019,4,8
34418,94115.0,37.787295,-122.433535,92.0,103149.0,1.0,2019,2,14
38611,94105.0,37.788613,-122.39389399999999,86.0,103157.0,2.0,2018,12,11
3892,94103.0,37.792875,-122.396728,80.0,103103.0,3.0,2019,1,14
62308,94102.0,37.778496999999994,-122.415146,86.0,103120.0,3.0,2017,10,26
3861,94134.0,37.731788,-122.405381,89.0,103143.0,4.0,2016,10,25
68716,94121.0,37.775818,-122.496401,96.0,103149.0,1.0,2019,4,1
1002,94110.0,37.752158,-122.42036200000001,85.0,103161.0,1.0,2017,9,28
17616,94102.0,37.776917,-122.42223100000001,85.0,103156.0,2.0,2017,1,12
273,94123.0,37.800133,-122.43106399999999,83.0,103147.0,4.0,2019,5,15
475,94133.0,37.799501,-122.40908400000001,90.0,103157.0,2.0,2018,4,10
7636,94124.0,37.729455,-122.38636399999999,81.0,103138.0,3.0,2016,10,19
6564,94103.0,37.774722,-122.40676100000002,82.0,103116.0,3.0,2018,5,22
741,94127.0,37.740052,-122.466544,87.0,103104.0,3.0,2019,1,28
69175,94110.0,37.762381,-122.42156000000001,83.0,103105.0,3.0,2018,4,10
68560,94122.0,37.764128,-122.46496100000002,78.0,103154.0,1.0,2019,2,7
59838,94115.0,37.786988,-122.434074,80.0,103109.0,1.0,2018,7,23
64116,94110.0,37.752612,-122.42076899999999,94.0,103121.0,3.0,2018,8,27
1896,94121.0,37.775818,-122.495802,85.0,103162.0,1.0,2018,2,23
57552,94111.0,37.795398,-122.400944,70.0,103109.0,1.0,2016,11,16
3902,94109.0,37.789608,-122.417077,94.0,103158.0,2.0,2017,9,11
4434,94114.0,37.751314,-122.43340900000001,89.0,103109.0,1.0,2017,11,8
35855,94107.0,37.780728,-122.39652199999999,87.0,103157.0,2.0,2017,1,5
4952,94112.0,37.711558000000004,-122.45561000000001,96.0,103154.0,1.0,2016,11,9
37654,94118.0,37.785343,-122.461547,88.0,103124.0,1.0,2017,5,11
5144,94117.0,37.774873,-122.437804,92.0,103145.0,3.0,2018,7,18
16047,94118.0,37.777122999999996,-122.46534,92.0,103154.0,1.0,2017,2,2
11034,94112.0,37.736917,-122.40892,72.0,103108.0,1.0,2018,12,20
4685,94132.0,37.714203999999995,-122.46919299999999,87.0,103154.0,1.0,2017,6,15
3529,94133.0,37.796093,-122.405918,83.0,103156.0,2.0,2017,12,13
64416,94103.0,37.784848,-122.406892,90.0,103150.0,4.0,2016,11,29
226,94111.0,37.799594,-122.400586,84.0,103132.0,3.0,2019,2,5
298,94109.0,37.790134,-122.420634,88.0,103157.0,2.0,2016,10,13
2418,94110.0,37.752968,-122.40706200000001,80.0,103103.0,3.0,2017,11,13
18996,94110.0,37.756427,-122.421094,88.0,103120.0,3.0,2018,8,24
61989,94107.0,37.783662,-122.39870400000001,67.0,103154.0,1.0,2017,6,27
3623,94110.0,37.751554,-122.418376,81.0,103155.0,2.0,2017,9,14
6521,94107.0,37.754882,-122.39878999999999,92.0,103133.0,1.0,2017,12,19
4593,94133.0,37.808240000000005,-122.41018899999999,96.0,103161.0,1.0,2017,9,13
59934,94103.0,37.775357,-122.402758,78.0,103116.0,3.0,2017,1,9
36277,94103.0,37.766653000000005,-122.43325800000001,90.0,103149.0,1.0,2018,11,6
37755,94117.0,37.771483,-122.43512700000001,88.0,103157.0,2.0,2019,4,17
1452,94103.0,37.771538,-122.414372,87.0,103120.0,3.0,2017,1,9
691,94123.0,37.796893,-122.436847,92.0,103149.0,1.0,2018,3,7
70838,94127.0,37.739222999999996,-122.46766000000001,90.0,103124.0,1.0,2018,10,25
34992,94108.0,37.784323,-122.41690700000001,94.0,103119.0,4.0,2017,11,7
4483,94114.0,37.751492999999996,-122.43043899999999,90.0,103141.0,3.0,2017,12,1
7649,94110.0,37.757608000000005,-122.40977099999999,96.0,103144.0,2.0,2018,5,11
69392,94117.0,37.772096999999995,-122.43080400000001,84.0,103116.0,3.0,2017,9,13
3409,94105.0,37.792604,-122.39226799999999,76.0,103148.0,4.0,2017,5,23
3859,94105.0,37.785517999999996,-122.39981200000001,81.0,103154.0,1.0,2019,2,21
39113,94103.0,37.783827,-122.405051,82.0,103121.0,3.0,2017,2,16
68407,94107.0,37.762685999999995,-122.393975,94.0,103142.0,1.0,2017,1,12
1813,94102.0,37.788942999999996,-122.410517,90.0,103142.0,1.0,2017,7,25
9164,94105.0,37.787227,-122.40028000000001,92.0,103124.0,1.0,2019,5,13
4335,94103.0,37.775025,-122.41309299999999,83.0,103154.0,1.0,2019,4,17
32170,94110.0,37.752813,-122.408799,84.0,103156.0,2.0,2019,4,5
2428,94110.0,37.752634,-122.411658,88.0,103124.0,1.0,2019,3,20
67869,94118.0,37.777157,-122.464045,96.0,103153.0,3.0,2019,5,14
4449,94110.0,37.741316999999995,-122.42268700000001,80.0,103154.0,1.0,2016,12,15
2397,94117.0,37.769458,-122.45135400000001,74.0,103147.0,4.0,2017,3,1
66418,94121.0,37.780348,-122.480861,84.0,103109.0,1.0,2018,6,5
670,94123.0,37.801334000000004,-122.42490500000001,86.0,103116.0,3.0,2017,10,23
64524,94122.0,37.764033000000005,-122.4659,86.0,103133.0,1.0,2018,3,15
33914,94132.0,37.711185,-122.46779,83.0,103157.0,2.0,2017,3,29
2593,94118.0,37.781268,-122.460842,73.0,103154.0,1.0,2017,2,1
5180,94131.0,37.74385,-122.42673899999998,85.0,103103.0,3.0,2017,2,7
19373,94124.0,37.737021,-122.39004299999999,63.0,103105.0,3.0,2017,1,10
5619,94107.0,37.778382,-122.39115100000001,90.0,103144.0,2.0,2017,4,24
69799,94109.0,37.784741,-122.417754,90.0,103154.0,1.0,2018,3,28
9298,94121.0,37.781595,-122.49258600000002,86.0,103124.0,1.0,2017,10,11
1203,94118.0,37.780834000000006,-122.46659,77.0,103109.0,1.0,2018,8,2
3476,94112.0,37.717659000000005,-122.44005,90.0,103157.0,2.0,2019,2,20
64835,94115.0,37.789404,-122.433954,86.0,103144.0,2.0,2017,12,11
17750,94123.0,37.800253999999995,-122.440467,80.0,103105.0,3.0,2018,1,8
65267,94118.0,37.786145,-122.455913,92.0,103129.0,4.0,2018,5,23
36208,94112.0,37.728582,-122.431482,90.0,103149.0,1.0,2017,10,11
69475,94131.0,37.734012,-122.434072,90.0,103149.0,1.0,2019,1,18
66685,94110.0,37.760974,-122.421456,87.0,103133.0,1.0,2018,7,18
4729,94102.0,37.785846,-122.41220700000001,81.0,103119.0,4.0,2016,10,27
5986,94109.0,37.781568,-122.416373,96.0,103116.0,3.0,2017,2,15
65831,94118.0,37.778382,-122.462787,80.0,103142.0,1.0,2018,7,11
6718,94104.0,37.789353000000006,-122.40130900000001,85.0,103156.0,2.0,2017,6,20
60331,94107.0,37.762646999999994,-122.397545,81.0,103149.0,1.0,2017,11,13
9631,94111.0,37.794066,-122.39653500000001,88.0,103156.0,2.0,2018,6,7
984,94116.0,37.742086,-122.49873799999999,82.0,103120.0,3.0,2018,5,15
2421,94110.0,37.752833,-122.408349,85.0,103145.0,3.0,2017,11,13
65925,94111.0,37.793865000000004,-122.39649299999999,87.0,103149.0,1.0,2018,11,19
21807,94110.0,37.743943,-122.42198799999998,86.0,103131.0,1.0,2017,10,30
1042,94117.0,37.771964000000004,-122.43133600000002,92.0,103131.0,1.0,2017,12,11
326,94115.0,37.790333000000004,-122.43414399999999,81.0,103120.0,3.0,2018,1,23
2418,94110.0,37.752968,-122.40706200000001,75.0,103131.0,1.0,2019,3,21
4593,94133.0,37.808240000000005,-122.41018899999999,96.0,103145.0,3.0,2017,9,13
509,94122.0,37.754090000000005,-122.478248,87.0,103154.0,1.0,2018,3,14
6619,94133.0,37.795788,-122.40883400000001,86.0,103154.0,1.0,2017,7,10
642,94115.0,37.785457,-122.43031699999999,96.0,103139.0,3.0,2018,4,26
5032,94110.0,37.744122,-122.422722,94.0,103123.0,1.0,2017,6,27
5760,94102.0,37.785096,-122.411651,94.0,103154.0,1.0,2017,6,5
60984,94103.0,37.785207,-122.40062900000001,90.0,103119.0,4.0,2017,11,13
16349,94110.0,37.752764,-122.40958799999999,88.0,103149.0,1.0,2016,10,18
3960,94105.0,37.790793,-122.39021799999999,96.0,103120.0,3.0,2017,2,15
66704,94110.0,37.759824,-122.41913600000001,84.0,103118.0,1.0,2017,11,28
3241,94122.0,37.76344,-122.47864799999999,71.0,103133.0,1.0,2017,7,14
1930,94122.0,37.763383000000005,-122.48075,83.0,103143.0,4.0,2016,10,19
17723,94127.0,37.738857,-122.45758400000001,84.0,103142.0,1.0,2018,2,22
59949,94109.0,37.788964,-122.42038400000001,96.0,103120.0,3.0,2018,5,21
63256,94123.0,37.799188,-122.441423,87.0,103142.0,1.0,2018,5,9
2841,94132.0,37.708887,-122.49793400000001,94.0,103154.0,1.0,2018,8,9
64154,94108.0,37.794457,-122.407896,88.0,103147.0,4.0,2019,1,2
34910,94109.0,37.785121000000004,-122.417854,92.0,103147.0,4.0,2018,3,6
64154,94108.0,37.794457,-122.407896,86.0,103120.0,3.0,2017,11,9
4533,94108.0,37.795594,-122.408204,74.0,103119.0,4.0,2019,3,20
32671,94110.0,37.752512,-122.41510900000002,75.0,103124.0,1.0,2018,5,8
38564,94107.0,37.780914,-122.39638899999999,86.0,103103.0,3.0,2018,1,22
5634,94107.0,37.778382,-122.39115100000001,98.0,103154.0,1.0,2017,4,24
64176,94118.0,37.780522999999995,-122.47358,69.0,103133.0,1.0,2017,7,13
68152,94115.0,37.783704,-122.432824,93.0,103109.0,1.0,2018,3,5
15120,94103.0,37.784317,-122.40756299999998,94.0,103154.0,1.0,2018,3,14
3437,94133.0,37.808240000000005,-122.41018899999999,92.0,103124.0,1.0,2019,3,25
68483,94110.0,37.752777,-122.41026200000002,87.0,103103.0,3.0,2019,4,30
68644,94110.0,37.759378999999996,-122.41091499999999,76.0,103127.0,3.0,2019,5,15
67446,94105.0,37.792577,-122.393992,65.0,103120.0,3.0,2019,2,11
38330,94103.0,37.768168,-122.42225,92.0,103120.0,3.0,2016,10,12
18981,94109.0,37.798392,-122.41892299999999,96.0,103150.0,4.0,2018,2,23
60334,94112.0,37.727239000000004,-122.432799,80.0,103124.0,1.0,2018,4,26
28318,94133.0,37.806337,-122.41581399999998,89.0,103103.0,3.0,2017,9,5
6660,94102.0,37.784408,-122.416614,83.0,103129.0,4.0,2018,10,23
16047,94118.0,37.777122999999996,-122.46534,93.0,103109.0,1.0,2018,7,10
1350,94118.0,37.782833000000004,-122.46615,83.0,103102.0,1.0,2018,11,29
2234,94108.0,37.795118,-122.40708300000001,72.0,103131.0,1.0,2019,1,7
2437,94103.0,37.770748,-122.41513700000002,80.0,103131.0,1.0,2016,11,28
35659,94111.0,37.791984,-122.399754,81.0,103119.0,4.0,2018,10,15
71232,94108.0,37.794034,-122.40679399999999,71.0,103102.0,1.0,2017,12,6
36571,94121.0,37.781558000000004,-122.493393,74.0,103133.0,1.0,2016,10,28
1526,94115.0,37.791607,-122.43456299999998,85.0,103116.0,3.0,2017,5,4
2110,94109.0,37.786143,-122.41761699999999,74.0,103143.0,4.0,2017,8,14
3594,94122.0,37.760422999999996,-122.50520900000001,90.0,103157.0,2.0,2018,6,21
6962,94133.0,37.796303,-122.408354,90.0,103120.0,3.0,2017,8,28
58850,94109.0,37.786053,-122.418327,98.0,103161.0,1.0,2019,4,4
59577,94103.0,37.784848,-122.406892,73.0,103154.0,1.0,2019,2,6
65679,94134.0,37.72618,-122.40308200000001,81.0,103144.0,2.0,2017,12,4
876,94121.0,37.781973,-122.48522,83.0,103109.0,1.0,2019,5,23
628,94115.0,37.786407000000004,-122.44005700000001,74.0,103139.0,3.0,2018,5,4
606,94121.0,37.781624,-122.492609,81.0,103109.0,1.0,2018,7,24
65086,94115.0,37.788193,-122.433714,88.0,103157.0,2.0,2018,9,5
33379,94132.0,37.73017,-122.50253500000001,81.0,103170.0,2.0,2017,8,15
2523,94112.0,37.715315000000004,-122.442007,88.0,103120.0,3.0,2017,8,2
5307,94132.0,37.73017,-122.50253500000001,98.0,103144.0,2.0,2018,7,17
2544,94118.0,37.777253,-122.464359,79.0,103154.0,1.0,2017,8,31
61514,94103.0,37.767907,-122.41558400000001,88.0,103161.0,1.0,2019,2,15
13041,94133.0,37.798229,-122.40348999999999,93.0,103109.0,1.0,2018,4,24
68467,94118.0,37.782939,-122.465631,94.0,103154.0,1.0,2017,1,4
5959,94131.0,37.735264,-122.437679,94.0,103161.0,1.0,2017,10,2
18940,94110.0,37.758914000000004,-122.419036,94.0,103119.0,4.0,2018,3,16
2374,94117.0,37.775184,-122.43786399999999,80.0,103102.0,1.0,2018,4,12
39528,94107.0,37.780607,-122.39609899999999,81.0,103103.0,3.0,2018,1,22
33467,94103.0,37.78678,-122.40253500000001,90.0,103145.0,3.0,2017,3,20
146,94103.0,37.764713,-122.42470900000001,90.0,103131.0,1.0,2018,12,27
27949,94121.0,37.775663,-122.49795900000001,84.0,103119.0,4.0,2018,2,12
59289,94121.0,37.782243,-122.479009,78.0,103161.0,1.0,2018,7,30
7643,94112.0,37.712148,-122.452076,67.0,103114.0,1.0,2017,3,9
38885,94117.0,37.775946999999995,-122.445656,94.0,103119.0,4.0,2018,10,16
5963,94121.0,37.783013000000004,-122.488126,87.0,103120.0,3.0,2017,9,27
38442,94115.0,37.786578000000006,-122.440096,77.0,103102.0,1.0,2017,1,3
3875,94123.0,37.800124,-122.441497,84.0,103144.0,2.0,2018,1,24
64682,94102.0,37.773928000000005,-122.42419,90.0,103154.0,1.0,2017,12,12
69392,94117.0,37.772096999999995,-122.43080400000001,85.0,103154.0,1.0,2019,5,22
36494,94103.0,37.782368,-122.40743,91.0,103103.0,3.0,2018,2,5
240,94121.0,37.775663,-122.497949,77.0,103109.0,1.0,2018,7,12
39528,94107.0,37.780607,-122.39609899999999,81.0,103139.0,3.0,2018,1,22
5006,94110.0,37.752156,-122.41916,92.0,103131.0,1.0,2017,8,7
7738,94110.0,37.752663,-122.411179,78.0,103124.0,1.0,2018,6,11
17612,94102.0,37.776955,-122.42629199999999,94.0,103150.0,4.0,2017,4,3
3112,94102.0,37.789228,-122.40884399999999,83.0,103139.0,3.0,2016,11,2
3800,94102.0,37.785924,-122.411629,88.0,103148.0,4.0,2016,10,28
65679,94134.0,37.72618,-122.40308200000001,81.0,103124.0,1.0,2017,12,4
38564,94107.0,37.780914,-122.39638899999999,74.0,103103.0,3.0,2017,1,23
1366,94110.0,37.757436,-122.41888,80.0,103120.0,3.0,2018,10,25
2336,94109.0,37.790645,-122.42076499999999,86.0,103157.0,2.0,2018,2,27
6739,94133.0,37.796303,-122.408354,86.0,103154.0,1.0,2016,12,20
66411,94114.0,37.752274,-122.426336,96.0,103156.0,2.0,2017,2,10
5243,94124.0,37.739197,-122.390225,92.0,103132.0,3.0,2017,10,16
7493,94110.0,37.758817,-122.416522,94.0,103156.0,2.0,2018,12,12
69849,94133.0,37.807584000000006,-122.41573999999999,96.0,103145.0,3.0,2019,4,10
7480,94133.0,37.799973,-122.412667,90.0,103154.0,1.0,2018,4,5
13838,94122.0,37.760528,-122.50399099999998,90.0,103131.0,1.0,2018,4,25
1994,94112.0,37.715469,-122.441846,90.0,103133.0,1.0,2018,6,20
2716,94118.0,37.782888,-122.466101,88.0,103144.0,2.0,2017,10,16
824,94112.0,37.724579,-122.43487900000001,77.0,103145.0,3.0,2018,6,13
65896,94103.0,37.783208,-122.40271899999999,86.0,103119.0,4.0,2019,5,9
63755,94133.0,37.808240000000005,-122.41018899999999,78.0,103144.0,2.0,2016,10,7
60786,94109.0,37.786673,-122.420927,92.0,103145.0,3.0,2018,3,21
37682,94109.0,37.787863,-122.41140700000001,82.0,103149.0,1.0,2019,2,6
10875,94115.0,37.778194,-122.438474,90.0,103131.0,1.0,2018,4,11
1954,94122.0,37.763388,-122.48189199999999,90.0,103133.0,1.0,2017,9,20
69769,94112.0,37.723652,-122.45461,88.0,103120.0,3.0,2017,6,13
10990,94122.0,37.753623,-122.489929,84.0,103119.0,4.0,2016,11,14
70914,94133.0,37.804303000000004,-122.41336399999999,80.0,103124.0,1.0,2018,8,20
64379,94109.0,37.789299,-122.42035200000001,90.0,103154.0,1.0,2016,10,24
4734,94123.0,37.800568,-122.438354,88.0,103144.0,2.0,2018,1,9
59574,94110.0,37.755479,-122.41758300000001,88.0,103142.0,1.0,2018,2,7
591,94122.0,37.762378000000005,-122.46269199999999,89.0,103154.0,1.0,2018,2,6
64843,94117.0,37.771698,-122.433903,84.0,103161.0,1.0,2019,5,2
18825,94114.0,37.751474,-122.43070800000001,86.0,103131.0,1.0,2018,2,21
35805,94121.0,37.782008000000005,-122.48573200000001,90.0,103162.0,1.0,2018,5,14
1768,94109.0,37.787783000000005,-122.41973700000001,94.0,103161.0,1.0,2018,1,17
65396,94103.0,37.767664,-122.415456,92.0,103124.0,1.0,2018,6,20
60933,94109.0,37.788313,-122.420254,83.0,103120.0,3.0,2016,10,19
32702,94102.0,37.776924,-122.42466599999999,86.0,103133.0,1.0,2018,2,2
1952,94116.0,37.742477,-122.48750700000001,94.0,103142.0,1.0,2016,12,20
71909,94127.0,37.731567999999996,-122.45097,86.0,103149.0,1.0,2016,10,5
7493,94110.0,37.758817,-122.416522,90.0,103156.0,2.0,2017,11,14
6030,94103.0,37.783037,-122.402952,98.0,103154.0,1.0,2017,10,24
3424,94107.0,37.754938,-122.390975,88.0,103124.0,1.0,2018,1,31
6729,94133.0,37.796588,-122.40968400000001,82.0,103124.0,1.0,2017,11,17
21407,94103.0,37.787451000000004,-122.40333700000001,77.0,103102.0,1.0,2019,3,14
69016,94109.0,37.785635,-122.41477900000001,72.0,103124.0,1.0,2018,3,1
2808,94127.0,37.725404,-122.462776,74.0,103103.0,3.0,2019,1,3
3300,94109.0,37.787153,-122.424697,94.0,103150.0,4.0,2017,1,12
2638,94103.0,37.764814,-122.42308899999999,86.0,103156.0,2.0,2018,8,30
8847,94111.0,37.795225,-122.39376999999999,83.0,103112.0,4.0,2016,11,28
